6722	Big Roulade Citron (Migros)	Sucreries/Gâteaux, tourtes et cakes
6723	Big-Faschtewaie (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6724	Bio 4-Korn-Waffeln mit Buchweizen (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6725	Bio 5-Korn-Flocken (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6726	Bio Agnolotti arrabbiata (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6727	Bio Agnolotti Rindfleisch (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6728	Bio Apfelmus, Konserve (Migros)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6729	Bio Apfel-Orangensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
6730	Bio Apfelringe gedörrt (Migros)	Fruits/Fruits frais et fruits secs
6731	Bio Apfelsaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
6732	Bio Apfelschorle trüb (Migros)	Boissons sans alcool/Boissons sucrées
6733	Bio Baby Ananas Bio, Konserve (Migros), abgetropft	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6734	Bio Backhefe frisch (Migros)	"Divers/Ingrédients de boulangerie-pâtisserie;Divers/Levure"
6735	Bio Baguette hell Frischback (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6736	Bio Bauernbrot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6737	Bio Biberli (Migros)	Sucreries/Autres articles de boulangerie sucrés
6738	Bio Bier alkoholfrei (Migros)	Boissons sans alcool/Boissons sucrées
6739	Bio Birchermüesli (Migros)	"Divers/Mets sucrés;Produits céréaliers et pommes de terre/Müesli"
6740	Bio Birnweggen (Migros)	Sucreries/Autres articles de boulangerie sucrés
6741	Bio Blätterteig (Migros)	Produits céréaliers et pommes de terre/Pâtes
6742	Bio Blätterteig ausgewallt (Migros)	Produits céréaliers et pommes de terre/Pâtes
6743	Bio Blévita mit Dinkel (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6744	Bio Blütenhonig flüssig (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6745	Bio Blütenhonig kristallin (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6746	Bio Blutorangensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
6747	Bio Bouillon Gemüse, fettfrei, zubereitet (Migros)	Divers/Soupes
6748	Bio Bouillon mit Rindfleisch, fettfrei, zubereitet (Migros)	Divers/Soupes
6749	Bio Brunsli (Migros)	Sucreries/Biscuits
6750	Bio Bürli Frischback (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6751	Bio Butter (Migros)	"Lait et produits laitiers/Crème et beurre;Graisses et huiles/Graisses"
6752	Bio Buttergipfel Frischback mit Vollkornmehl (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6753	Bio Butterzopf (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6754	Bio Butterzopf Frischback (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6755	Bio Cafino Cereal Pulver (Migros)	Boissons sans alcool/Café, thé et boissons au cacao
6756	Bio California Salat (Migros)	Légumes/Légumes frais et légumes secs
6757	Bio Camembert (Migros)	Lait et produits laitiers/Fromages
6758	Bio Cappelletti Frischkäse und Kräuter (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6759	Bio Champignons de Paris geschnitten, Konserve (Migros), abgetropft	"Légumes/Champignons;Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6760	Bio Choco Cookies (Migros)	Sucreries/Biscuits
6761	Bio Cranberries gedörrt (Migros)	Fruits/Fruits frais et fruits secs
6762	Bio Crevetten-Spiess mariniert (Migros)	Poisson/Fruits de mer, crustacés
6763	Bio Dinkel (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6764	Bio Dinkel Plätzli Lauchfüllung (Migros)	Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande
6765	Bio Dinkelbrot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6766	Bio Dinkelgebäck mit Rosinen (Migros)	Sucreries/Biscuits
6767	Bio Dinkelmischung (Migros)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
6768	Bio Dinkelpops (Migros)	Produits céréaliers et pommes de terre/Céréales pour petit-déjeuner
6769	Bio Dreikönigskuchen (Migros)	Sucreries/Autres articles de boulangerie sucrés
6770	Bio Eiernudeln fein (Migros)	Produits céréaliers et pommes de terre/Pâtes alimentaires
6771	Bio Eierspätzli (Migros)	Produits céréaliers et pommes de terre/Autres produits céréaliers
6772	Bio Elisen-Lebkuchen (Migros)	Sucreries/Autres articles de boulangerie sucrés
6773	Bio Erbsen mit Karotten, Konserve (Migros), abgetropft	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6774	Bio Extra Konfitüre Heidelbeere (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6775	Bio Fairtrade Joghurt Mokka (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6776	Bio Fairtrade Joghurt Schokolade (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6777	Bio Feuilles au chocolat assortiert (Migros)	Sucreries/Produits à base de cacao et chocolat
6778	Bio Finnenbrot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6779	Bio Fiori Ricotta und Spinat (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6780	Bio Fitbrötli mit Soja (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6781	Bio Frischkäse Kräuter (Migros)	Lait et produits laitiers/Fromages
6782	Bio Geflügel Cervelat (Migros)	Viande, produits carnés et produits de charcuterie/Produit de charcuterie échaudé
6783	Bio Gemüse-Kartoffel Plätzli (Migros)	Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande
6784	Bio Gemüsesuppe, zubereitet (Migros)	Divers/Soupes
6785	Bio Griechische Oliven aus Kalamata (Migros), abgetropft	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
6786	Bio Grittibänz (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6787	Bio Grüne Bohnen Konserve (Migros), abgetropft	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6788	Bio Gummibärli (Migros)	Sucreries/Bonbons
6789	Bio Hacksteak Rind (Migros)	Viande, produits carnés et produits de charcuterie/Bœuf
6790	Bio Hacksteak Rind/Schwein (Migros)	"Viande, produits carnés et produits de charcuterie/Porc;Viande, produits carnés et produits de charcuterie/Bœuf"
6791	Bio Hafercookies (Migros)	Sucreries/Biscuits
6792	Bio Hafersuppe, zubereitet (Migros)	Divers/Soupes
6793	Bio Halbfettquark nature (Migros)	Lait et produits laitiers/Fromage frais et séré
6794	Bio Haselnuss Glace (Migros)	Sucreries/Glaces
6795	Bio Hirseflocken (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6796	Bio Hofbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6797	Bio Ice Tea Glückstee (Migros)	Boissons sans alcool/Boissons sucrées
6798	Bio Ice Tea Lemon (Migros)	Boissons sans alcool/Boissons sucrées
6799	Bio Ice Tea Sternschnuppen Tee (Migros)	Boissons sans alcool/Boissons sucrées
6800	Bio Italienisches Olivenöl (Migros)	Graisses et huiles/Huiles
6801	Bio Joghurt Apfel-Birne (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6802	Bio Joghurt Aprikose (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6803	Bio Joghurt Birchermüesli (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6804	Bio Joghurt Erdbeer (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6805	Bio Joghurt Haselnuss (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6806	Bio Joghurt Heidelbeere (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6807	Bio Joghurt Himbeere (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6808	Bio Joghurt Kirsche (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6809	Bio Joghurt Mokka (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6810	Bio Joghurt nature (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6811	Bio Joghurt Obstcrème Apfel (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6812	Bio Joghurt Zitrone (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6813	Bio Joghurt Zwetschge (Migros)	Lait et produits laitiers/Yogourt et lait acidulé
6814	Bio Kaffeerahm (Migros)	"Graisses et huiles/Crème;Lait et produits laitiers/Crème et beurre"
6815	Bio Karotten Plätzli mit Gemüse (Migros)	Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande
6816	Bio Karotten und Sellerie roh geraffelt (Migros)	Légumes/Légumes frais et légumes secs
6817	Bio Karottensalat (Migros)	Divers/Salades
6818	Bio Kartoffelgnocchi (Migros)	Produits céréaliers et pommes de terre/Autres produits céréaliers
6819	Bio Käse-Wähe (Migros)	Divers/Plats chauds
6820	Bio Kernenmix (Migros)	Graisses et huiles/Noix, graines, noyaux et produits oléagineux
6821	Bio Knäckebrot Delikatess (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6822	Bio Kneippbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6823	Bio Knusper-Brötchen mit Haferkleie (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6824	Bio Krausnudeln (Migros)	Produits céréaliers et pommes de terre/Pâtes alimentaires
6825	Bio Kräutercrèmesuppe, zubereitet (Migros)	Divers/Soupes
6826	Bio Kristallzucker fein (Migros)	Sucreries/Sucre
6827	Bio Kuchenteig (Migros)	Produits céréaliers et pommes de terre/Pâtes
6828	Bio Kuchenteig ausgewallt (Migros)	Produits céréaliers et pommes de terre/Pâtes
6829	Bio La Pizza Prosciutto, gekühlt (Migros)	Divers/Plats chauds
6830	Bio Ländle Kräuterspeck (Migros)	Viande, produits carnés et produits de charcuterie/Produit de salaison cru 
6831	Bio Limonade Holunder (Migros)	Boissons sans alcool/Boissons sucrées
6832	Bio Limonade Zitrone (Migros)	Boissons sans alcool/Boissons sucrées
6833	Bio Linsensalat (Migros)	Divers/Salades
6834	Bio Löffelbiscuits (Migros)	Sucreries/Biscuits
6835	Bio Magerquark nature (Migros)	Lait et produits laitiers/Fromage frais et séré
6836	Bio Mailänderli (Migros)	Sucreries/Biscuits
6837	Bio Maiskörner, Konserve (Migros), abgetropft	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6838	Bio Malzbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6839	Bio Malzbrötli (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6840	Bio Mangoschnitze gedörrt (Migros)	Fruits/Fruits frais et fruits secs
6841	Bio Max Havelaar Chopstick Kokosmilch (Migros)	"Lait et produits laitiers/Produits de substitution du lait;Divers/Sauces"
6842	Bio Max Havelaar Kakaogetränk (Migros)	Boissons sans alcool/Café, thé et boissons au cacao
6843	Bio Max Havelaar Lassi Banane Araza (Migros)	"Boissons sans alcool/Boissons lactées et yogourts à boire;Lait et produits laitiers/Boissons lactées"
6844	Bio Max Havelaar Lassi Guave Passion (Migros)	"Boissons sans alcool/Boissons lactées et yogourts à boire;Lait et produits laitiers/Boissons lactées"
6845	Bio Max Havelaar Rochers au lait (Migros)	Sucreries/Produits à base de cacao et chocolat
6846	Bio Max Havelaar Rohrzucker (Migros)	Sucreries/Sucre
6847	Bio Mehrkornbrot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6848	Bio Miesmuscheln (Migros)	Poisson/Fruits de mer, crustacés
6849	Bio Milch teilentrahmt UHT (Migros)	Lait et produits laitiers/Lait
6850	Bio Milch teilentrahmt, pasteurisiert (Migros)	Lait et produits laitiers/Lait
6851	Bio Mini Sesam-Krokant (Migros)	Sucreries/Biscuits
6852	Bio Mischsalat (Migros)	Légumes/Légumes frais et légumes secs
6853	Bio Möckli (Migros)	Viande, produits carnés et produits de charcuterie/Produit de salaison cru 
6854	Bio Mozzarella (Migros)	Lait et produits laitiers/Fromage frais et séré
6855	Bio Mozzarella, Scheiben (Migros)	Lait et produits laitiers/Fromage frais et séré
6856	Bio Mozzarelline (Migros)	Lait et produits laitiers/Fromage frais et séré
6857	Bio Natura Vollreis (Migros)	Produits céréaliers et pommes de terre/Riz
6858	Bio Ofen Frites, tiefgekühlt (Migros)	Produits céréaliers et pommes de terre/Pommes de terre
6859	Bio Orangen-Karottensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits;Légumes/Jus de légumes"
6860	Bio Orangensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
6861	Bio Pain carré dunkel (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6862	Bio Pain carré hell (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6863	Bio Pasta Fresca (Migros)	Produits céréaliers et pommes de terre/Pâtes alimentaires
6864	Bio Petit Beurre Vollkorn (Migros)	Sucreries/Biscuits
6865	Bio Pizza Prosciutto, gekühlt (Migros)	Divers/Plats chauds
6866	Bio Pizzateig ausgewallt rund (Migros)	Produits céréaliers et pommes de terre/Pâtes
6867	Bio Pommes Chips Paprika (Migros)	Divers/Snacks salés
6868	Bio Pumpernickel Brot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6869	Bio Quadrati mit Sonnenblumenkernen (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6870	Bio Quark 3/4 fett (Migros)	Lait et produits laitiers/Fromage frais et séré
6871	Bio Quiche Käse, tiefgekühlt (Migros)	Divers/Snacks salés
6872	Bio Randen, gedämpft (Migros)	Légumes/Légumes cuits
6873	Bio Randensalat (Migros)	Divers/Salades
6874	Bio Randenstäbchen, gekocht (Migros)	Légumes/Légumes cuits
6875	Bio Rauchlachs Schottland (Migros)	Poisson/Poissons de mer
6876	Bio Ravioli Napoli (Migros)	Divers/Plats chauds
6877	Bio Ravioli Pomodoro (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6878	Bio Ravioli Rindfleisch (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6879	Bio Reis-Mais-Waffeln (Migros)	"Produits céréaliers et pommes de terre/Maïs;Produits céréaliers et pommes de terre/Riz"
6880	Bio Reismilch (Migros)	Lait et produits laitiers/Produits de substitution du lait
6881	Bio Reismilch mit Calcium (Migros)	Lait et produits laitiers/Produits de substitution du lait
6882	Bio Risotto (Migros)	Produits céréaliers et pommes de terre/Riz
6883	Bio Roggensauerteigbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6884	Bio Roggen-Sauerteigbrötchen (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6885	Bio Roggenschrotbrot in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6886	Bio Roggentoastbrötchen (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6887	Bio Roggenvollkornbrot rund in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6888	Bio Rohrzucker grob (Migros)	Sucreries/Sucre
6889	Bio Rote Trauben-Apfelschorle (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Fruits/Jus de fruits"
6890	Bio Salsa pomodoro Arrabbiata (Migros)	Divers/Sauces
6891	Bio Salsa pomodoro Verdure (Migros)	Divers/Sauces
6892	Bio Sandwich Bergkäse (Migros)	Divers/Sandwich
6893	Bio Sandwich mit Käse (Migros)	Divers/Sandwich
6894	Bio Sauerkraut, gekocht (Migros)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF;Légumes/Légumes cuits"
6895	Bio Sauerkraut, roh (Migros), abgetropft	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6896	Bio Sonnenblumenkernenbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6897	Bio Sonnenblumenöl (Migros)	Graisses et huiles/Huiles
6898	Bio Sonnenhofbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6899	Bio Sonnenkranz (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6900	Bio Spaghettini (Migros)	Produits céréaliers et pommes de terre/Pâtes alimentaires
6901	Bio Teigosterhase (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6902	Bio Tiefkühl-Beerenmischung ungezuckert (Migros)	Fruits/Fruits surgelés
6903	Bio Tiefkühl-Marroni-Purée für Vermicelles (Migros)	Sucreries/Autres sucreries
6904	Bio Tofu Kräuterbratwurst (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6905	Bio Tofu Medaillon mit Gemüse (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6906	Bio Tofu Plätzli mit Kräutern (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6907	Bio Tofu Würfel (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6908	Bio Tofu Wurst (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6909	Bio Tofurella Würstchen (Migros)	"Légumineuses et produits dérivés;Viande, produits carnés et produits de charcuterie/Produits de substitution de la viande"
6910	Bio Tomaten, gehackt und geschält (Migros)	"Légumes/Conserves;Légumes/ConservesF;Fruits/Conserves;Fruits/ConservesF"
6911	Bio Tomaten-Wähe (Migros)	Divers/Plats chauds
6912	Bio Tortelloni Ricotta und Spinat (Migros)	"Produits céréaliers et pommes de terre/Pâtes alimentaires;Divers/Plats chauds"
6913	Bio Truffes assortiert (Migros)	Sucreries/Produits à base de cacao et chocolat
6914	Bio Twister hell (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6915	Bio Twister rustico (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6916	Bio Urdinkel Vollkornmehl (Migros)	Produits céréaliers et pommes de terre/Farines et amidon
6917	Bio Vanille Glace (Migros)	Sucreries/Glaces
6918	Bio Vanille-Chocolat Becherglace (Migros)	Sucreries/Glaces
6919	Bio Vollkorn Nuss-Stengeli (Migros)	Sucreries/Biscuits
6920	Bio Vollkornbrot mit Kartoffeln in Scheiben (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6921	Bio Vollkorngebäck Hirse-Leinsamen (Migros)	Sucreries/Biscuits
6922	Bio Vollkorngebäck Sesam-Haselnuss (Migros)	Sucreries/Biscuits
6923	Bio Vollkorn-Haferflocken grob (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6924	Bio Vollkornhaferflöckli fein (Migros)	Produits céréaliers et pommes de terre/Céréales et flocons de céréales
6925	Bio Vollkornreiswaffeln mit Schokolade (Migros)	Produits céréaliers et pommes de terre/Riz
6926	Bio Vollmilch UHT (Migros)	Lait et produits laitiers/Lait
6927	Bio Vollmilch, pasteurisiert (Migros)	Lait et produits laitiers/Lait
6928	Bio Vollmilch, pasteurisiert, im Beutel (Migros)	Lait et produits laitiers/Lait
6929	Bio Vollrahm UHT (Migros)	"Graisses et huiles/Crème;Lait et produits laitiers/Crème et beurre"
6930	Bio Vollrahm, pasteurisiert (Migros)	"Graisses et huiles/Crème;Lait et produits laitiers/Crème et beurre"
6931	Bio Vollwertguetzli (Migros)	Sucreries/Biscuits
6932	Bio Weisskohl und Karotten, roh geraffelt (Migros)	Légumes/Légumes frais et légumes secs
6933	Bio Weissmehl (Migros)	Produits céréaliers et pommes de terre/Farines et amidon
6934	Bio Weizenvollkornbrot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6935	Bio Würfelzucker (Migros)	Sucreries/Sucre
6936	Bio XL Pizzateig (Migros)	Produits céréaliers et pommes de terre/Pâtes
6937	Bio Zimtsterne  (Migros)	Sucreries/Biscuits
6938	Biotta Bio Frühstücksgetränk (Migros)	"Boissons sans alcool/Boissons lactées et yogourts à boire;Lait et produits laitiers/Boissons lactées"
6939	Biotta Bio Gemüsecocktail (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Légumes/Jus de légumes"
6940	Biotta Bio Karottensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Légumes/Jus de légumes"
6941	Biotta Bio Preiselbeersaft Plus (Migros)	Boissons sans alcool/Boissons sucrées
6942	Biotta Bio Randensaft (Migros)	"Boissons sans alcool/Jus de fruits et jus de légumes;Légumes/Jus de légumes"
6943	Birnendicksaft (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6944	Birstaler Brot (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6945	Bischofszell Fleischbällchen (Migros)	Divers/Plats chauds
6946	Bischofszell Gemüsesuppe, Dose (Migros)	Divers/Soupes
6947	Bischofszell Kürbissuppe, Dose (Migros)	Divers/Soupes
6948	Bischofszell Tomatensuppe, Dose (Migros)	Divers/Soupes
6949	Biscuit Amigos (Migros)	Sucreries/Biscuits
6950	Biscuit Chocolat Tortenboden (Migros)	Produits céréaliers et pommes de terre/Pâtes
6951	Biscuit Classic Tortenboden (Migros)	Produits céréaliers et pommes de terre/Pâtes
6952	Biscuit Nature Tortenboden (Migros)	Produits céréaliers et pommes de terre/Pâtes
6953	Biscuits Milk'is (Migros)	Sucreries/Biscuits
6954	Bitter Lemon (Migros)	Boissons sans alcool/Boissons sucrées
6955	Blätterteig (Migros)	Produits céréaliers et pommes de terre/Pâtes
6956	Blätterteig ausgewallt (Migros)	Produits céréaliers et pommes de terre/Pâtes
6957	Blätterteigboden in Backschale (Migros)	Produits céréaliers et pommes de terre/Pâtes
6958	Blätterteig-Coquerli (Migros)	Viande, produits carnés et produits de charcuterie/Produit de charcuterie échaudé
6959	Blattspinat-Wähe (Migros)	Divers/Plats chauds
6960	Blédor Bio Boulgour Hartweizengriess (Migros)	Produits céréaliers et pommes de terre/Autres produits céréaliers
6961	Bleuchâtel (Migros)	Lait et produits laitiers/Fromages
6962	Blévita 5-Korngebäck Choco und Sesam (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6963	Blévita mit Gruyère AOC (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6964	Blévita mit Mohn (Migros)	Produits céréaliers et pommes de terre/Pains et produits panifiés
6965	Blueberry Muffin gefüllt (Migros)	Sucreries/Gâteaux, tourtes et cakes
6966	Blütenhonig (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6967	Blütenhonig cremig (Migros)	Sucreries/Confitures et produits à tartiner sucrés
6968	Blutwurst mit Schweinefett (Migros)	Viande, produits carnés et produits de charcuterie/Produit de charcuterie cuit
6969	Blutwurst mit Speck (Migros)	Viande, produits carnés et produits de charcuterie/Produit de charcuterie cuit
6970	Bon Chef ABC Suppe, zubereitet (Migros)	Divers/Soupes
6971	Bon Chef Basler Mehlsuppe, zubereitet (Migros)	Divers/Soupes
6972	Bon Chef Bouillon Gemüse fettfrei, zubereitet (Migros)	Divers/Soupes
6973	Bon Chef Bouillon Gemüse Instant, zubereitet (Migros)	Divers/Soupes
6974	Bon Chef Bouillon Huhn fettfrei, zubereitet (Migros)	Divers/Soupes
6975	Bon Chef Bouillon Huhn Instant, zubereitet (Migros)	Divers/Soupes
6976	Bon Chef Bouillon Rind fettfrei, zubereitet (Migros)	Divers/Soupes
6977	Bon Chef Bratensauce fettfrei, zubereitet (Migros)	Divers/Sauces
6978	Bon Chef Bratensauce gebunden, zubereitet (Migros)	Divers/Sauces
6979	Bon Chef Bratensauce mit Champignons, zubereitet (Migros)	Divers/Sauces
6980	Bon Chef Broccolisuppe mit Käse, zubereitet (Migros)	Divers/Soupes
6981	Bon Chef Bündner Gerstensuppe, Dose (Migros)	Divers/Soupes
6982	Bon Chef Bündner Gestensuppe, zubereitet (Migros)	Divers/Soupes
6983	Bon Chef Café de Paris Sauce, zubereitet (Migros)	Divers/Sauces
6984	Bon Chef Carbonara Sauce, zubereitet (Migros)	Divers/Sauces
6985	Bon Chef Champignoncrème, zubereitet (Migros)	Divers/Soupes
6986	Bon Chef Champignonsauce, zubereitet (Migros)	Divers/Sauces
6987	Bon Chef Currysauce in Tube (Migros)	Divers/Sauces
6988	Bon Chef Currysauce Madras, zubereitet (Migros)	Divers/Sauces
6989	Bon Chef Currysauce, zubereitet (Migros)	Divers/Sauces
6990	Bon Chef Feinerbsensuppe mit Schinken, zubereitet (Migros)	Divers/Soupes
6991	Bon Chef Fidelisuppe mit Huhn, zubereitet (Migros)	Divers/Soupes
6992	Bon Chef Fleischkügelisuppe mit Fideli, zubereitet (Migros)	Divers/Soupes
6993	Bon Chef Frühlingssuppe, zubereitet (Migros)	Divers/Soupes
6994	Bon Chef Gartengemüsesuppe, zubereitet (Migros)	Divers/Soupes
6995	Bon Chef Gemüsecrèmesuppe, zubereitet (Migros)	Divers/Soupes
6996	Bon Chef Grüne Pfeffersauce, zubereitet (Migros)	Divers/Sauces
6997	Bon Chef Haferkernsuppe, zubereitet (Migros)	Divers/Soupes
6998	Bon Chef Instant Soup Bündner Gerste, zubereitet (Migros)	Divers/Soupes
6999	Bon Chef Instant Soup Chinesisch, zubereitet (Migros)	Divers/Soupes
7000	Bon Chef Instant Soup Erbs mit Croûtons, zubereitet (Migros)	Divers/Soupes
7001	Bon Chef Instant Soup Flädli, zubereitet (Migros)	Divers/Soupes
7002	Bon Chef Instant Soup Gemüsecrème, zubereitet (Migros)	Divers/Soupes
7003	Bon Chef Instant Soup Goldcrème, zubereitet (Migros)	Divers/Soupes
7004	Bon Chef Instant Soup Haferkern, zubereitet (Migros)	Divers/Soupes
7005	Bon Chef Instant Soup Kürbiscrème, zubereitet (Migros)	Divers/Soupes
7006	Bon Chef Instant Soup Lauchcrème, zubereitet (Migros)	Divers/Soupes
7007	Bon Chef Instant Soup Minestrone, zubereitet (Migros)	Divers/Soupes
7008	Bon Chef Instant Soup mit Croûtons, zubereitet (Migros)	Divers/Soupes
7009	Bon Chef Instant Soup Pilzcrème, zubereitet (Migros)	Divers/Soupes
7010	Bon Chef Instant Soup Tomate, zubereitet(Migros)	Divers/Soupes
7011	Bon Chef Jägersauce, zubereitet (Migros)	Divers/Sauces
7012	Bon Chef Kalbfleischcrèmesuppe, zubereitet (Migros)	Divers/Soupes
7013	Bon Chef Kartoffelcrèmesuppe, zubereitet (Migros)	Divers/Soupes
7014	Bon Chef Kräuter-Rahmsauce, zubereitet (Migros)	Divers/Sauces
7015	Bon Chef Lauchcrèmesuppe, zubereitet (Migros)	Divers/Soupes
7016	Bon Chef Minestrone, zubereitet (Migros)	Divers/Soupes
7017	Bon Chef Mix Chili con Carne (Migros)	Divers/Sauces
7018	Bon Chef Mix Gratin (Migros)	Divers/Sauces
7019	Bon Chef Mix Gulasch (Migros)	Divers/Sauces
7020	Bon Chef Mix Hackfleisch (Migros)	Divers/Sauces
7021	Bon Chef Mix Pasta Gratin (Migros)	Divers/Sauces
7022	Bon Chef Mix Stroganoff (Migros)	Divers/Sauces
